,date,name,title,description,link
708,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
709,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
710,22/05/2020 , [ALKIMIA],Etats financiers consolidés arrêtés au 31/12/2019,"En 2019, le groupe creuse sa perte à 29,2MD contre -18,4MD en 2018.",http://www.bnacapitaux.com.tn/publications/news/380070_2205202016938.pdf
711,22/05/2020 , [UNIMED],Etats financiers arrêtés au 31/12/2019,"En 2019, la société a réalisé un bénéfice net de 17,7MD en repli de 3,6% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/772001_22052020-1.pdf
712,22/05/2020 , [ALKIMIA],Etats financiers individuels arrêtés au 31/12/2019,"La société a clôturé l'exercice 2019 avec une perte de 15,9MD.",http://www.bnacapitaux.com.tn/publications/news/380070_2205202016936.pdf
713,22/05/2020 , [ASS MULTI ITTIHAD],Mesures exceptionnelles liées à la tenue de l'AGO et AGE du 05/06/2020,"Au vu des circonstances exceptionnelles actuelles , et à la suite des mesures prises par les autorités pour limiter la propagation de la pandémie COVID-19 et conformément au communiqué du CMF du 19-03-2020 relatif à la tenue des Assemblées Générales des sociétés faisant appel public à l’épargne, sans présence physique des actionnaires, AMI assurances informe ses honorables actionnaires, que les réunions de ses Assemblées Générales ordinaire et extraordinaire prévues le 5 Juin 2020 seront tenues à distance. A cet effet, les actionnaires sont invités à privilégier la participation via un vote exprimé par courrier (signature légalisée) ou à donner pouvoir au Président des Assemblées ou au représentant de petits porteurs ou à un autre actionnaire de leur choix.",http://www.bnacapitaux.com.tn/publications/news/768001_22052020-1.pdf
714,22/05/2020 , [MAGASIN GENERAL],Projet de résolutions de l'AGO et AGE du 04/06/2020,"L'AGO devra approuver les comptes individuels et consolidés relatifs à l'exercice 2019 et statuer sur le non distribution de dividendes. Quant à l'AGE, elle devra statuer sur la mise en conformité des statuts.",http://www.bnacapitaux.com.tn/publications/news/644001_22052020-1.pdf
715,22/05/2020 , [MAGASIN GENERAL],AGO/AGE à 10H au siège de la société - Tunis (par visioconférence) le 04/06/2020,"Compte tenu de la situation actuelle de l’épidémie de coronavirus COVID-19, les Assemblées Générales devraient se tenir à distance, c-à-d sans la présence physique des actionnaires en application stricte des impératifs sanitaires et ce conformément au communiqué du CMF relatif aux modalités d’organisation de la tenue des assemblées. En conséquence les actionnaires sont invités à privilégier leurs participations via un vote exprimé par courrier (signature légalisée) selon le formulaire unique mis à leurs dispositions sur le site ou donner pouvoir au président de l’Assemblée.",http://www.bnacapitaux.com.tn/publications/news/644001_2205202016933.pdf
716,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
717,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
718,22/05/2020 , [POULINA GP HOLDING],AG Elective à 11H au siège de la société - Ezzahra le 05/06/2020,L'Assemblée devra élire un nouveau administrateur représentant les petits porteurs,http://www.bnacapitaux.com.tn/publications/news/570001_2205202016932.pdf
719,22/05/2020 , [UIB],Déclarations d'opérations significatives,,http://www.bnacapitaux.com.tn/publications/news/390010_22052020-1.pdf
720,22/05/2020 , [UIB],Déclarations d'opérations significatives,,http://www.bnacapitaux.com.tn/publications/news/390010_22052020-1.pdf
721,22/05/2020 , [PLAC. TSIE-SICAF],AGO à 9H au siège de la société le 11/06/2020,"Vu les circonstances liées à l’épidémie covid-19, la réunion sera tenue à distance conformément aux mesures prises par le Conseil du Marché Financier dans son communiqué du 19 Mars 2020. En conséquence les actionnaires sont invités à privilégier leur participation via un vote exprimé par courrier (signature légalisée) ou donner pouvoir au président de l’Assemblée.",http://www.bnacapitaux.com.tn/publications/news/250065_2205202016929.pdf
722,21/05/2020 , [ADWYA],Appel à Candidatures Désignation d’Administrateurs indépendant s au Conseil d’Administration de ADWYA,"ADWYA lance un appel à candidatures pour la désignation d’administrateurs indépendants, devant siéger à son Conseil d’Administration.",http://www.bnacapitaux.com.tn/publications/news/725001_21052020-1.pdf
723,21/05/2020 , [ADWYA],Appel à candidaturepour la désignation d’administrateurs représentant les actionnaires minoritaires devant siéger à son Conseil d’Administration,"Les candidats intéressés par le poste d’administrateur représentant les actionnaires minoritaires, doivent faire parvenir leur demande sous pli fermé par Rapide poste ou par porteur, contre décharge, à l’adresse suivante :Société ADWYA, Bureau d’Ordre Route de La Marsa Sidi Daoud–Tunis et ce, au plus tard le vendredi 29/05/2020 à 17h00 (le cachet du Bureau d’Ordre de ADWYA faisant foi). Les candidatures doivent être adressées au nom de Monsieur le Président du Conseil d’Administration et l’enveloppe doit porter la mention : « Ne pas ouvrir –Candidature au poste d’administrateur représentant les actionnaires minoritaires au Conseil d’Administration de ADWYA ».",http://www.bnacapitaux.com.tn/publications/news/725001_21052020-1.pdf
724,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
725,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
726,21/05/2020 , [TUNISIE LEASING F],Pas de distribution de dividende au titre de l'exercice 2019,"En application de la note BCT n°2020-17 du 1er avril 2020, le Conseil d’Administration proposera à l’Assemblée Générale la non distribution de dividendes au titre de l’exercice 2019.",
727,21/05/2020 , [TUNISIE LEASING F],AGO pour le vendredi 26 juin 2020 à 11h00 à l’Institut Arabe des Chefs d’Entreprise (IACE) Les Berges du Lac,Le Conseil d’Administration de Tunisie Leasing et Factoring a décidé de convoquer l’Assemblée Générale Ordinaire qui aura lieu le vendredi 26 juin 2020 à 11h00 à l’Institut Arabe des Chefs d’Entreprise (IACE) Les Berges du Lac......,http://www.bnacapitaux.com.tn/publications/news/210090_21052020-1.pdf
728,21/05/2020 , [MAGASIN GENERAL],Etats financiers annuels consolidés au 31/12/2019,"Le groupe affiche en 2019 un déficit de 3,054MD contre un résultat net bénéficiaire de 3,054MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/644001_2105202016924.pdf
729,21/05/2020 , [MAGASIN GENERAL],Etats financiers annuels individuels au 31/12/2019,"La société a clôturé l'exercice 2019 avec un résultat net de 10,7MD en repli de 49,5% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/644001_2105202016923.pdf
730,20/05/2020 , [SOTUVER],Etats financiers individuels arrêtés au 31/12/2019,"Le producteur de verre a clôturé l'exercice 2019 avec un résultat net de 12MD en repli de 30,4%",http://www.bnacapitaux.com.tn/publications/news/656001_20052020-1.pdf
731,19/05/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 19/05/2020,"Le marché a clôturé la séance d'aujourd'hui sur une note négative avec -0,1% pour le Tunindex ramenant ainsi sa performance depuis le début de 2020 à -9,7%. Les capitaux transigés se sont élevés à 8,7MD dont 5,8MD opérés sur le titre CIL sous forme de 4 transactions de bloc.",http://www.bnacapitaux.com.tn/publications/news/other_19052020-1.pdf
732,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
733,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
734,19/05/2020 , [CIL],Transactions de bloc,"4 transactions de bloc ont été réalisées aujourd'hui portant sur 352 722 actions au prix de 16,470D, soit un montant total de 5,8MD.",
735,19/05/2020 , [BNA],Etats financiers consolidés arrêtés au 31/12/2019,"En 2019, le groupe BNA a affiché un résultat net de 131MD contre 166MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/310060_1905202016919.pdf
736,19/05/2020 , [BNA],Etats financiers individuels arrêtés au 31/12/2019,"La banque a clôturé l'exercice 2019 avec un résultat net de 123,4MD en repli de 29,6% par rapport à 2018. Notons que la souscription par l'Etat à la dernière augmentation de capital (par conversion de créances) a donné lieu à la naissance d'un passif financier envers l'Etat Tunisien de 79,8MD et la constatation d'une charge exceptionnelle fiscalement déductible.",http://www.bnacapitaux.com.tn/publications/news/310060_1905202016918.pdf
737,19/05/2020 , [BTE (ADP)],Introduction d'emprunt obligataire,L'emprunt «BTE 2019-1» sera négociable en Bourse à partir du 21/05/2020.,http://www.bnacapitaux.com.tn/publications/news/130055_19052020-1.pdf
738,19/05/2020 , [TAWASOL GP HOLDING],Indicateurs d'activité arrêtés au 31/03/2020,"Les revenus consolidés de Tawasol Groupe Holding au titre du premier trimestre 2020 sont de l’ordre de 13,9MD contre 27,4MD réalisés au cours de la même période en 2019, enregistrant,suite à une conjoncture mondiale exceptionnelle, une baisse de 49% et ce en raison du confinement imposé sur l’ensemble des pays et des territoires sur lesquelles œuvre le groupe TGH.",http://www.bnacapitaux.com.tn/publications/news/765001_19052020-1.pdf
739,18/05/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 18/05/2020,"La tendance baissière entamée cette séance avec une baisse de 2,9% pour le Tunindex et 0,8% pour le Tunindex 20. Le volume des échanges s’est élevé à 2,794MD",http://www.bnacapitaux.com.tn/publications/news/other_18052020-1.pdf
740,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
741,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
742,18/05/2020 , [ALKIMIA],AGO pour le Jeudi 04 Juin 2020 à 10h00 au Movenpick - Hotel du Lac Tunis,Les actionnaires de la Société Chimique ALKIMIA sont invités à assister le Jeudi 04 Juin 2020 à 10h00 au Movenpick - Hotel du Lac Tunis à l’Assemblée Générale Ordinaire.,http://www.bnacapitaux.com.tn/publications/news/380070_18052020-1.pdf
743,18/05/2020 , [WIFACK INT BANK],Déclaration des opérations significatives,"M.Mohamed Hedi BEN AYED a renforcé sa position dans le capital de wifack International BANK par l'acquisition de 6 330 titres en bourse du 13/05/2020 pour un montant de 38 613D et 7 108 titres en bourse du 15/05/2020 d'une valeur de 44 353,920D.",http://www.bnacapitaux.com.tn/publications/news/720001_18052020-1.pdf
744,18/05/2020 , [SOTETEL],Indicateurs d'activité arrêtés au 31/03/2020,"La société vient de publier ses indicateurs d'activité arrêtés au 31/03/2020 affichant un chiffre d'affaires en baisse de 46,5% à 6,344MD.Cette régression s'explique principalement par un repli du chiffre d'affaires local de 47,3% à 5,548MD.Le chiffre d'affaires à l'export de 0,358MD est en baisse de 45,7% par rapport au 1er trimestre 2019 impacté par un ralentissement de l'activité de la succursale à MALTE pour des raisons liées à la pandémie du Coronavirus.Les charges d'exploitation de 7,833MD, en régression de 32,1% par rapport au 1er trimestre 2019.Un EBITDA négatif de -1,488MD en régression par rapport au 1er trimestre 2019 expliquée essentiellement par la forte baisse des revenus.",http://www.bnacapitaux.com.tn/publications/news/653001_18052020-1.pdf
745,17/05/2020 , [Participation étrangère],Veuillez télécharger la situation de la participation étrangère arrêtée au 15/05/2020,,http://www.bnacapitaux.com.tn/publications/news/other_17052020-1.pdf
746,15/05/2020 , [LAND OR],Etats financiers individuels arrêtés au 31/12/2019,"En 2019, le producteur de fromages a affiché un bénéfice net de 3,6MD en repli de 38,7% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/751001_15052020-1.pdf
747,15/05/2020 , [Physionomie hebdomadaire],Veuillez télécharger notre physionomie hebdomadaire de semaine du 11 au 15 Mai 2020,"La tendance haussière entamée la semaine dernière s’est poursuivie avec un gain de 3,4% pour le Tunindex et 4,1% pour le Tunindex 20. Le volume des échanges s’est élevé à 29,2MD, dont 8,5MD sous forme de transactions de bloc réalisées sur le titre PGH. L’ensemble des indices sectoriels ont affiché des performances positives durant cette semaine à l’exception de celui des services financiers avec un repli hebdomadaire de 1,5%.",http://www.bnacapitaux.com.tn/publications/news/other_15052020-1.pdf
748,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
749,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
750,15/05/2020 , [MAGASIN GENERAL],Pas de distribution de dividende au titre de l'exercice 2019,Le conseil d’administration de la Société Magasin Général (SMG) s’est réuni le 30 Avril 2020 pour arrêter les états financiers individuels et consolidés du groupe arrêtés au 31/12/2019 . Il en ressort qu’au 31/12/2019 le résultat de la société s’élève à DT : 10 700 688 (y compris des dividendes reçus pour DT : 4 077 450) contre .......,
751,15/05/2020 , [BIAT],Projet de résolutions de l'AGO 03/06/2020,L'AGO devra statuer sur la non distribution des dividendes conformément aux recommandations de la BCT.,http://www.bnacapitaux.com.tn/publications/news/180045_1505202016906.pdf
752,15/05/2020 , [BIAT],Projet de résolutions de l'AGE 03/06/2020,"L'AGE devra statuer sur une augmentation de capital par incorporation de réserves et attribution d'actions gratuites à raison d'une (1) action nouvelle pour 20 anciennes détenues. Aussi, l'AGE statuera sur la mise en conformité des statuts avec les dispositions législatives en vigueur.",http://www.bnacapitaux.com.tn/publications/news/180045_15052020-1.pdf
753,15/05/2020 , [BNA],Projet de résolutions de l'AGO 09/06/2020,"Au titre de l'exercice 2019, la banque a affiché un résultat net de 123,4MD. L'AGO statuera sur la non distribution des dividendes conformément aux recommandations de la BCT.",http://www.bnacapitaux.com.tn/publications/news/310060_15052020-1.pdf
754,15/05/2020 , [BNA],AGO pour le 09 juin 2020 à 16h00 à l'espace ARENA Les berges du lac-Tunis,Les actionnaires de la Banque Nationale Agricole sont invités à assister à la réunion de l’Assemblée Générale Ordinaire qui se tiendra le mardi 09 juin 2020 à 16h00 à l'espace ARENA Les berges du lac-Tunis.,http://www.bnacapitaux.com.tn/publications/news/310060_1505202016902.pdf
755,15/05/2020 , [CIMENTS DE BIZERTE],Indicateurs d'activité arrêtés au 31/03/2020,"Malgré l'arrêt de l'activité pendant 8 jours suite au confinement général, le chiffre d'affaires de la société à fin mars 2020 a affiché une progression de 26,8% pour établir à 25MD.",http://www.bnacapitaux.com.tn/publications/news/735001_15052020-1.pdf
756,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
757,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
758,14/05/2020 , [ENNAKL AUTOMOBILES],Renouvellement du contrat de liquidité d'une valeur de 3MD à partir du 15/05/2020,,http://www.bnacapitaux.com.tn/publications/news/741001_14052020-1.pdf
759,13/05/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 13/05/2020,"La séance d’aujourd’hui s’est caractérisée par une progression de l’indice Tunindex de 0,6% ramenant sa performance depuis le début de l’année à -10,6%.Le volume des transactions s’est élevé à 3,252MD.",http://www.bnacapitaux.com.tn/publications/news/other_13052020-1.pdf
760,13/05/2020 , [CEREALIS],"Dividende proposé de 0,145D par action au titre de l'exercice 2019","L'AGO du 04/06/2020 devra statuer sur la distribution d'un dividende au titre de l'exercice 2019 de 0,145D par action.",http://www.bnacapitaux.com.tn/publications/news/764001_13052020-1.pdf
761,13/05/2020 , [CEREALIS],AGO pour le 04 juin 2020 à 11h00 à la Maison de l'Entreprise - Les berges du lac-Tunis,"Les actionnaires de la société CEREALIS sont convoqués en Assemblée Générale Ordinaire, qui se tiendra le jeudi 04 juin 2020 à 11h00, à L'institut arabe des chefs d'entreprise-Les Berges du Lac-Tunis.",http://www.bnacapitaux.com.tn/publications/news/764001_1305202016897.pdf
762,13/05/2020 , [CEREALIS],Etats financiers individuels arrêtés au 31/12/2019,"Les états financiers arrêtés au 31 décembre 2019 affichent un résultat net en progression de 11% à 2,315MD contre 2,085MD pour la même période en 2018.",http://www.bnacapitaux.com.tn/publications/news/764001_1305202016896.pdf
763,13/05/2020 , [CEREALIS],Etats financiers consolidés arrêtés au 31/12/2019,"Le groupe affiche en 2019 un bénéfice net de 3,2MD en progression de 18% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/764001_1305202016895.pdf
764,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
765,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
766,13/05/2020 , [WIFACK INT BANK],Déclarations d'opérations significatives,"La famille BEN AYED a renforcé sa position dans le capital de wifack International BANK par l'acquisition de 90 660 titres en bourse du 05/05/2020 pour un montant de 553 026D et 142 085 titres en bourse du 12/05/2020 d'une valeur de 866 718,500D.",http://www.bnacapitaux.com.tn/publications/news/720001_13052020-1.pdf
767,13/05/2020 , [ADWYA],Etats financiers individuels arrêtés au 31/12/2019,"Au titre de l'exercice 2019, la société affiche un bénéfice net de 1,5MD en régression de 50,4% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/725001_13052020-1.pdf
768,12/05/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 12/05/2020,"La séance d’aujourd’hui s’est caractérisée par une progression de l’indice Tunindex de 0,7% ramenant sa performance depuis le début de l’année à -11,9%. Le volume des transactions s’est élevé à 15,1MD dont plus de la moitié traité sur le titre PGH à travers des transactions de bloc.",http://www.bnacapitaux.com.tn/publications/news/other_12052020-1.pdf
769,12/05/2020 , [POULINA GP HOLDING],Transactions de bloc,"4 transactions de bloc ont été réalisées sur le titre portant sur 659 780 actions pour un montant global de 8,5MD.",
770,12/05/2020 , [BIAT],AGO/AGE pour le 03 juin 2020 à 10h00 au siège de la banque - Avenue Habib Bourguiba Tunis,"Au vu des circonstances actuelles de l’épidémie du COVID-19 et conformément aux mesures prises par le CMF en date du 19 mars 2020, la Banque Internationale Arabe de Tunisie informe ses actionnaires qu’une Assemblée Générale Extraordinaire et Ordinaire auront lieu à distance le mercredi 03 juin 2020 respectivement à 10h00 et 11h00.",http://www.bnacapitaux.com.tn/publications/news/180045_1205202016890.pdf
771,12/05/2020 , [DELICE HOLDING],Etats financiers individuels arrêtés au 31/12/2019,"La société mère du groupe Délice a affiché en 2019 un résultat net de 19MD en repli de -20,1%.",http://www.bnacapitaux.com.tn/publications/news/767001_1205202016889.pdf
772,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
773,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
774,12/05/2020 , [DELICE HOLDING],Etats financiers consolidés arrêtés au 31/12/2019,"Le groupe a réalisé en 2019, un bénéfice net de 46,5MD en progression de 50,6% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/767001_1205202016888.pdf
775,12/05/2020 , [Participation Etrangere],Situation de la semaine du 30/04/2020 au 08/05/2020,"Un courant vendeur par les investisseurs étrangers et particulièrement sur le titre SAH. Désormais, les étrangers ne détiennent que 11,46% du capital de la société contre 11,93% auparavant.D'autre part,UIB présente un courant acheteur par les investisseurs étrangers de 200 000 titres représentant 0,62% du capital de la banque ramenant le taux de participation des étrangers dans le capital de l'UIB à 53,31%.",http://www.bnacapitaux.com.tn/publications/news/other_12052020-1.pdf
776,11/05/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 11/05/2020,"La séance d’aujourd’hui s’est caractérisée par un accroissement de l’indice Tunindex de 0,3% ramenant sa performance depuis le début de l’année à -11,7%. Le volume des échanges a été timide avec des capitaux transigés de 2,34MD dont plus de la moitié traités sur les titres: UNIMED(1,135MD),EUROCYCLE(0,227MD),SAH(0,178MD).........",http://www.bnacapitaux.com.tn/publications/news/other_11052020-1.pdf
777,11/05/2020 , [AIR LIQUDE TSIE],Etats financiers consolidés arrêtés au 31/12/2019,"Le groupe Air Liquide Tunisie a réalisé en 2019 un résultat net (PG) de 12,5MD en repli de 5,7% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/230035_11052020-1.pdf
778,11/05/2020 , [EURO-CYCLES],Etats financiers consolidés arrêtés au 31/12/2019,"En 2019, le groupe Eurocycles a réalisé un bénéfice net (PG) de 8,7MD en léger repli de 4% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/757001_11052020-1.pdf
779,11/05/2020 , [EURO-CYCLES],Etats financiers individuels arrêtés au 31/12/2019,"La société mère du groupe Eurocycles a affiché, au titre de l'année 2019, un bénéfice net de 10,1MD en régression de 2,6% par rapport à 2018.",http://www.bnacapitaux.com.tn/publications/news/757001_12052020-1.pdf
